regno,acadyear,semester,studyyear,progid,item_code,item,amount,session,regstatus,status
MRU2022000899,2022/2023,1,1,BBEI,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2022/2023,2,1,BBEI,1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2022/2023,2,1,BBEI,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2022/2023,3,1,BBEI,1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2022/2023,3,1,BBEI,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2023/2024,1,2,BBEI,1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000899,2023/2024,1,2,BBEI,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000901,2022/2023,1,1,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000901,2022/2023,1,1,BBA,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000901,2022/2023,2,1,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000901,2022/2023,2,1,BBA,52,Functional,677000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000901,2023/2024,1,2,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000901,2023/2024,1,2,BBA,52,Functional,687000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000903,2022/2023,1,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2022/2023,1,1,BED(S),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2022/2023,2,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2022/2023,2,1,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2022/2023,3,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2022/2023,3,1,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2023/2024,2,2,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2023/2024,2,2,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2023/2024,3,2,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2023/2024,3,2,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2024/2025,2,3,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000903,2024/2025,2,3,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2022/2023,2,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2022/2023,2,1,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2022/2023,3,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2022/2023,3,1,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2023/2024,2,2,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2023/2024,2,2,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2023/2024,3,2,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2023/2024,3,2,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2024/2025,3,3,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000904,2024/2025,3,3,BED(S),52,Functional,234000,INSERVICE,REGISTERED,PLANNED
MRU2022000906,2022/2023,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2022/2023,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2022/2023,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,1,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,1,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000906,2023/2024,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2023/2024,1,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2023/2024,1,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000909,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2023/2024,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2023/2024,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000923,2024/2025,1,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000923,2024/2025,1,3,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000923,2024/2025,2,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000923,2024/2025,2,3,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000940,2023/2024,1,2,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000940,2023/2024,1,2,BSAF,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000940,2023/2024,2,2,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000940,2023/2024,2,2,BSAF,52,Functional,653000,DAY,UNREGISTERED,PLANNED
MRU2022000940,2024/2025,1,3,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000940,2024/2025,1,3,BSAF,52,Functional,663000,DAY,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000941,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000947,2022/2023,1,1,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000947,2022/2023,1,1,BECD,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000947,2022/2023,2,1,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000947,2022/2023,2,1,BECD,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000947,2023/2024,1,2,BECD,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2022000947,2023/2024,1,2,BECD,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2022000960,2022/2023,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000960,2022/2023,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2022000960,2022/2023,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000960,2022/2023,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000960,2023/2024,1,2,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000960,2023/2024,1,2,BIT,52,Functional,787000,DAY,UNREGISTERED,PLANNED
MRU2022000966,2022/2023,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000966,2022/2023,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2022000966,2022/2023,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000966,2022/2023,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2023000006,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000006,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000006,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000006,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000011,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000011,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000011,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000011,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000013,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000013,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000014,2023/2024,1,3,BCE,1,Tuition,1455000,WEEKEND,REGISTERED,PLANNED
MRU2023000014,2023/2024,1,3,BCE,52,Functional,1298000,WEEKEND,REGISTERED,PLANNED
MRU2023000014,2023/2024,2,3,BCE,1,Tuition,1455000,WEEKEND,REGISTERED,PLANNED
MRU2023000014,2023/2024,2,3,BCE,52,Functional,1488000,WEEKEND,REGISTERED,PLANNED
MRU2023000017,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000017,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000017,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000017,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000021,2023/2024,1,1,DAF,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2023000021,2023/2024,1,1,DAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000021,2023/2024,2,1,DAF,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2023000021,2023/2024,2,1,DAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000028,2023/2024,1,1,DIT,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2023000028,2023/2024,1,1,DIT,52,Functional,917000,DAY,UNREGISTERED,PLANNED
MRU2023000028,2023/2024,2,1,DIT,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2023000028,2023/2024,2,1,DIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000035,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000035,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000035,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000035,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000036,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000036,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000036,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000036,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000040,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000040,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000040,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000040,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000044,2023/2024,1,1,BPLM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000044,2023/2024,1,1,BPLM,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000048,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000048,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000048,2023/2024,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000048,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000051,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000051,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000051,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000051,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000053,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000053,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000053,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000053,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000056,2023/2024,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000056,2023/2024,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2023000056,2023/2024,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000056,2023/2024,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2023000057,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000057,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000057,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000057,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000058,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000058,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000058,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000058,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000063,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000063,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000063,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000063,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000068,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000068,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000068,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000068,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000069,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000069,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000069,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000069,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000070,2023/2024,1,1,BCE,52,Functional,1402000,DAY,REGISTERED,PLANNED
MRU2023000070,2024/2025,2,2,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2023000070,2024/2025,2,2,BCE,52,Functional,1488000,DAY,UNREGISTERED,PLANNED
MRU2023000074,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000074,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000074,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000074,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000076,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000076,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000076,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000076,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000077,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000077,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000077,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000077,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000078,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000078,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000078,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000078,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000081,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000081,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000081,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000081,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000083,2023/2024,1,1,BCOM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000083,2023/2024,1,1,BCOM,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000091,2023/2024,1,1,BSM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000091,2023/2024,1,1,BSM,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000091,2023/2024,2,1,BSM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000091,2023/2024,2,1,BSM,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000093,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000093,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000093,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000093,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000094,2023/2024,1,1,DEE,1,Tuition,530000,WEEKEND,LATE REGISTERED,PLANNED
MRU2023000094,2023/2024,1,1,DEE,52,Functional,1058500,WEEKEND,LATE REGISTERED,PLANNED
MRU2023000094,2023/2024,2,1,DEE,1,Tuition,530000,WEEKEND,LATE REGISTERED,PLANNED
MRU2023000094,2023/2024,2,1,DEE,52,Functional,1168500,WEEKEND,LATE REGISTERED,PLANNED
MRU2023000095,2023/2024,1,1,BPLM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000095,2023/2024,1,1,BPLM,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000095,2023/2024,2,1,BPLM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000095,2023/2024,2,1,BPLM,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000098,2023/2024,1,1,BPA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000098,2023/2024,1,1,BPA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000098,2023/2024,2,1,BPA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000098,2023/2024,2,1,BPA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000099,2023/2024,1,1,BMC,1,Tuition,780000,DAY,REGISTERED,PLANNED
MRU2023000099,2023/2024,1,1,BMC,52,Functional,887000,DAY,REGISTERED,PLANNED
MRU2023000101,2023/2024,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000101,2023/2024,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2023000101,2023/2024,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000101,2023/2024,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2023000102,2023/2024,1,2,DEE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000102,2023/2024,1,2,DEE,52,Functional,978500,DAY,UNREGISTERED,PLANNED
MRU2023000102,2023/2024,2,1,DEE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000102,2023/2024,2,1,DEE,52,Functional,1168500,DAY,UNREGISTERED,PLANNED
MRU2023000104,2023/2024,1,1,DTHM,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000104,2023/2024,1,1,DTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000104,2023/2024,2,1,DTHM,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000104,2023/2024,2,1,DTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2023000105,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000105,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000106,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000106,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000106,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000106,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000112,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000112,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000112,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000112,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000114,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000114,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000114,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000114,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000118,2023/2024,1,1,BIT,1,Tuition,780000,EVENING,REGISTERED,PLANNED
MRU2023000118,2023/2024,1,1,BIT,52,Functional,867000,EVENING,REGISTERED,PLANNED
MRU2023000118,2023/2024,2,1,BIT,1,Tuition,780000,EVENING,REGISTERED,PLANNED
MRU2023000118,2023/2024,2,1,BIT,52,Functional,677000,EVENING,REGISTERED,PLANNED
MRU2023000122,2023/2024,1,1,BIT,1,Tuition,780000,WEEKEND,REGISTERED,PLANNED
MRU2023000122,2023/2024,1,1,BIT,52,Functional,867000,WEEKEND,REGISTERED,PLANNED
MRU2023000122,2023/2024,2,1,BIT,1,Tuition,780000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000122,2023/2024,2,1,BIT,52,Functional,677000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000124,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000124,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000124,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000124,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000125,2023/2024,1,1,BCE,1,Tuition,1455000,DAY,CLEARED,PLANNED
MRU2023000125,2023/2024,1,1,BCE,52,Functional,1402000,DAY,CLEARED,PLANNED
MRU2023000125,2023/2024,2,1,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2023000125,2023/2024,2,1,BCE,52,Functional,1312000,DAY,UNREGISTERED,PLANNED
MRU2023000130,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000130,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000130,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
